finger 1	finger 2	finger 3	finger 4	finger 5	pitch1	roll1	yaw1	pitch2	roll2	yaw2	a1x	a1y	a1z	g1x	g1y	g1z	a2x	a2y	a2z	g2x	g2y	g2z
42	45	20	63	61	86.1	-176.76	-176.1	-7.7	4	82.28	-9.32	-0.04	-0.63	-0.05	-0.01	0.05	1.42	0.74	10.51	-0.08	-0.06	-0.01
42	45	36	108	43	85.48	-176.31	-175.49	-8.33	5.28	81.64	-9.41	-0.05	-0.74	-0.04	0.03	0.02	1.58	0.99	10.75	-0.09	0.02	-0.02
42	45	30	99	42	86.3	-175.83	-176.31	-7.29	3.29	82.7	-9.18	-0.04	-0.59	-0.03	0.04	0.03	1.32	0.59	10.31	-0.06	-0.02	-0.03
42	45	48	92	42	86.23	-179.12	-176.23	-8.51	4.61	81.46	-9.41	-0.01	-0.62	-0.06	0.03	0.06	1.6	0.86	10.68	-0.04	-0.03	-0.01
42	45	32	99	51	86.2	-176.01	-176.2	-7.89	4.08	82.09	-9.31	-0.04	-0.62	-0.03	0.05	0.03	1.46	0.75	10.48	-0.05	0	-0.03
42	45	46	108	60	86.23	170.21	-176.29	-8.51	4.29	81.47	-9.41	0.11	-0.61	-0.05	0.06	0.03	1.59	0.8	10.63	-0.04	0.01	-0.02
42	45	36	67	72	84.59	-165.18	-174.76	-6.97	5.18	83.01	-9.38	-0.23	-0.86	-0.04	0.08	0	1.3	0.96	10.6	-0.06	0.06	-0.02
42	45	66	63	67	85.18	-174.51	-175.2	-7.03	4.68	82.95	-9.49	-0.08	-0.8	-0.01	0.06	0.01	1.31	0.87	10.59	-0.07	0.03	-0.05
42	45	56	67	85	85.63	-178.67	-175.63	-7.7	4.75	82.27	-9.46	-0.02	-0.72	-0.04	0.02	0.02	1.44	0.88	10.6	-0.07	0	-0.02
42	45	58	51	90	85.25	-169.76	-175.33	-7.42	4.57	82.56	-9.4	-0.14	-0.77	-0.02	0.04	0	1.39	0.85	10.64	-0.08	0.02	-0.04
42	45	32	24	61	85.31	-177.19	-175.31	-7.73	5.12	82.24	-9.52	-0.04	-0.78	-0.03	0.04	0.02	1.47	0.96	10.77	-0.07	0	-0.04
42	45	32	24	72	85.32	-176.83	-175.33	-7.55	4.81	82.42	-9.53	-0.04	-0.78	-0.02	0.04	0	1.42	0.9	10.69	-0.09	0.02	-0.04
42	45	30	27	75	84.76	-170.33	-174.84	-6.69	4.93	83.28	-9.64	-0.15	-0.87	-0.02	0.04	0	1.26	0.93	10.74	-0.09	0.03	-0.04
42	45	52	33	34	85.03	-175.43	-175.05	-7.24	5.09	82.73	-9.67	-0.07	-0.84	-0.02	0.01	0.03	1.39	0.97	10.88	-0.09	-0.02	-0.04
42	45	44	42	34	85.03	-175.75	-175.04	-7.07	4.83	82.9	-9.66	-0.06	-0.84	-0.02	0	0.04	1.35	0.92	10.84	-0.09	-0.02	-0.03
42	46	56	56	48	84.9	-175.6	-174.91	-7.1	5.25	82.87	-9.79	-0.07	-0.87	-0.03	0	0.07	1.36	1	10.91	-0.08	-0.06	-0.03
42	45	54	54	45	85.24	-173.49	-175.27	-7.18	4.61	82.8	-9.64	-0.09	-0.8	-0.02	0	0.09	1.37	0.88	10.86	-0.07	-0.08	-0.04
42	46	48	45	42	84.28	-168.66	-174.39	-6.71	5.6	83.26	-9.72	-0.19	-0.96	-0.03	-0.01	0.1	1.29	1.07	10.94	-0.08	-0.09	-0.04
42	45	46	24	81	85.19	177.3	-175.19	-7.54	5.1	82.43	-9.65	0.04	-0.81	-0.02	-0.03	0.11	1.44	0.97	10.85	-0.09	-0.1	-0.03
42	45	38	-22	61	85.33	-170.83	-175.39	-6.95	4.37	83.03	-9.37	-0.12	-0.76	-0.02	-0.04	0.12	1.29	0.81	10.55	-0.09	-0.11	-0.03
42	45	46	-24	61	85.96	-177.05	-175.97	-7.79	4.2	82.19	-9.24	-0.03	-0.65	-0.05	-0.04	0.17	1.44	0.77	10.47	-0.05	-0.17	-0.02
42	45	48	-15	57	85.99	177.48	-176	-8.7	4.7	81.27	-9.34	0.03	-0.65	-0.01	-0.01	0.11	1.62	0.87	10.55	-0.08	-0.1	-0.05
42	45	52	-4	57	87.08	164.3	-177.19	-8.98	3.46	81.01	-9.02	0.12	-0.44	-0.01	0.01	0.14	1.62	0.62	10.21	-0.04	-0.12	-0.04
42	45	28	24	16	86.15	133.73	-177.33	-10.12	4.19	79.85	-9.1	0.44	-0.42	-0.08	0.02	0.18	1.85	0.76	10.34	0	-0.14	0.02
42	46	66	60	21	84.95	177.66	-174.96	-9.48	6.55	80.46	-9.3	0.03	-0.82	-0.08	0.02	0.12	1.79	1.22	10.63	-0.03	-0.07	0.01
42	45	62	56	15	86.23	176.09	-176.24	-8.64	3.94	81.34	-9.07	0.04	-0.6	0.02	0.04	0	1.56	0.71	10.27	-0.09	0.02	-0.07
42	45	72	69	21	86.42	-177.54	-176.42	-7.97	3.63	82.01	-8.93	-0.02	-0.56	-0.02	0.04	0.04	1.42	0.64	10.12	-0.06	-0.02	-0.04
42	45	58	49	39	85.84	177.12	-175.85	-8.69	5.1	81.27	-9.17	0.03	-0.67	-0.03	0.06	0.06	1.59	0.92	10.35	-0.04	-0.01	-0.04
42	45	82	36	55	85.82	177.55	-175.82	-8.43	4.51	81.54	-9.21	0.03	-0.67	0.03	0.08	-0.03	1.54	0.82	10.37	-0.08	0.07	-0.09
42	45	62	33	46	85.76	165.96	-175.89	-8.61	4.84	81.36	-9.19	0.17	-0.66	0	0.05	0.01	1.57	0.88	10.34	-0.07	0.02	-0.06
42	45	50	42	60	84.16	136.65	-175.75	-9.39	5.01	80.57	-9.18	0.64	-0.68	-0.06	0.08	0.04	1.69	0.89	10.18	-0.04	0.02	0.01
42	46	44	29	60	83.13	137.34	-174.93	-10.37	6.47	79.56	-9.29	0.76	-0.82	-0.19	0.07	0.13	1.9	1.17	10.32	0	-0.05	0.15
42	46	56	60	45	83.62	174.58	-173.65	-8.81	7.81	81.11	-9.53	0.1	-1.06	-0.2	0.06	0.04	1.68	1.47	10.75	-0.04	0.03	0.14
42	45	44	54	78	84.52	-169.03	-174.62	-7.23	5.18	82.74	-9.18	-0.17	-0.86	-0.06	0.06	-0.08	1.31	0.94	10.32	-0.1	0.1	-0.01
42	45	58	67	129	86.18	155.13	-176.53	-8.72	3.93	81.26	-9.2	0.26	-0.56	-0.07	0.07	-0.07	1.58	0.71	10.31	-0.07	0.1	0.01
42	45	74	65	124	86.8	171.32	-176.83	-7.78	2.61	82.21	-8.79	0.07	-0.49	-0.16	0.12	0.04	1.38	0.46	10.1	0.03	0.02	0.09
42	46	62	92	108	84.2	-179.01	-174.2	-7.49	6.69	82.46	-9.53	-0.02	-0.97	-0.25	0.15	0.17	1.43	1.27	10.8	0.12	-0.06	0.16
42	46	68	83	106	81.88	-169.63	-172.01	-7.14	8.56	82.78	-9.97	-0.26	-1.4	-0.07	0.09	-0.05	1.41	1.68	11.13	-0.05	0.11	-0.02
42	45	70	87	76	84.95	148.84	-175.68	-8.41	4.35	81.57	-9.38	0.43	-0.71	-0.04	0.05	-0.04	1.55	0.79	10.45	-0.06	0.07	-0.02
42	46	66	90	43	84.79	159.57	-175.12	-8.91	5.99	81.04	-9.56	0.3	-0.82	-0.19	0.06	0.1	1.71	1.14	10.87	0.03	-0.03	0.1
42	46	62	103	45	83.7	173.05	-173.75	-8.2	7.15	81.74	-9.86	0.13	-1.08	-0.11	0.06	0.02	1.58	1.37	10.9	-0.04	0.04	0.03
42	46	56	108	52	83.71	143.38	-174.94	-9.88	6.92	80.05	-9.79	0.64	-0.87	-0.1	0.03	0.03	1.9	1.32	10.85	-0.05	0.01	0.03
42	46	40	121	63	83.42	145.47	-174.57	-10.46	7.34	79.45	-9.84	0.64	-0.94	-0.1	0.04	-0.07	2.05	1.42	11.01	-0.09	0.08	0.03
42	46	32	139	69	84.18	152.69	-174.83	-8.52	6.17	81.43	-9.73	0.45	-0.88	-0.14	0.05	-0.09	1.63	1.17	10.78	-0.1	0.11	0.08
42	46	58	135	57	83.03	-172.29	-173.09	-5.99	6.6	83.97	-9.78	-0.16	-1.19	-0.16	0.03	-0.06	1.15	1.26	10.93	-0.1	0.09	0.1
42	46	44	108	60	82.88	-161.93	-173.23	-4.86	5.56	85.12	-9.52	-0.37	-1.13	-0.13	0.01	-0.02	0.91	1.04	10.68	-0.1	0.04	0.07
42	46	66	56	72	83.58	-168.39	-173.72	-5.91	5.55	84.06	-9.52	-0.22	-1.05	-0.13	-0.03	0.05	1.1	1.03	10.61	-0.07	-0.05	0.07
42	45	90	56	58	84.03	-161.3	-174.34	-6.26	5.16	83.72	-9.43	-0.32	-0.93	-0.12	-0.02	0.06	1.17	0.96	10.66	-0.08	-0.06	0.05
42	45	106	67	48	85.04	-156.16	-175.46	-6.89	4.35	83.09	-9.35	-0.33	-0.74	-0.09	-0.01	0.06	1.29	0.81	10.6	-0.09	-0.04	0.03
42	45	72	65	55	86.65	-168.64	-176.71	-7.86	3.79	82.12	-9.34	-0.11	-0.54	-0.06	-0.01	0.02	1.46	0.7	10.56	-0.1	-0.01	0
42	45	64	67	42	86.89	-177.3	-176.89	-7.94	3.53	82.05	-9.35	-0.02	-0.51	-0.06	0.01	0.04	1.47	0.65	10.56	-0.08	-0.03	0
42	45	68	87	43	85.87	-179.2	-175.87	-8.15	5.03	81.82	-9.51	-0.01	-0.69	-0.08	0.03	0.07	1.55	0.95	10.77	-0.06	-0.04	0.02
42	46	46	78	43	85.01	177.37	-175.02	-7.89	5.59	82.08	-9.56	0.04	-0.83	-0.08	0	0.04	1.5	1.05	10.77	-0.09	-0.03	0.02
42	45	38	51	46	85.28	164.1	-175.46	-8.16	5.29	81.81	-9.52	0.22	-0.76	-0.1	-0.01	0.06	1.54	0.99	10.68	-0.09	-0.04	0.05
42	46	40	67	46	84.12	-178.46	-174.13	-7.17	6.46	82.78	-9.54	-0.03	-0.98	-0.13	-0.02	0.1	1.36	1.22	10.74	-0.07	-0.09	0.07
42	46	64	72	45	84.05	178.91	-174.06	-7.65	6.62	82.29	-9.63	0.02	-1	-0.09	-0.05	0.05	1.45	1.24	10.69	-0.13	-0.06	0.03
42	45	48	54	43	85.4	166.27	-175.53	-8.95	5.17	81.02	-9.4	0.18	-0.74	-0.05	-0.05	0.02	1.68	0.96	10.6	-0.14	-0.03	0
42	45	50	47	39	86.2	-175.44	-176.21	-7.42	3.84	82.56	-9.07	-0.05	-0.6	-0.08	-0.03	0.01	1.35	0.69	10.32	-0.12	-0.01	0.03
42	45	40	42	46	85.65	-171.4	-175.7	-7.65	4.73	82.33	-9.26	-0.11	-0.7	-0.08	0.01	0.05	1.42	0.87	10.54	-0.08	-0.02	0.02
42	45	30	13	49	85.05	-169.95	-175.13	-7.28	4.97	82.7	-9.35	-0.14	-0.8	-0.06	0.01	0.06	1.35	0.92	10.55	-0.08	-0.04	-0.01
42	45	-22	18	51	86.14	165.91	-176.26	-7.7	3.82	82.29	-9.33	0.15	-0.61	-0.07	0.02	0.07	1.4	0.69	10.36	-0.06	-0.06	0.02
42	45	-14	36	40	86.57	148.05	-177.09	-9	3.5	80.99	-9.12	0.29	-0.46	-0.15	0.03	0.21	1.64	0.63	10.31	0.03	-0.16	0.1
42	46	0	36	46	85.31	176.42	-175.32	-8.05	5.83	81.91	-9.36	0.05	-0.77	-0.23	0.03	0.28	1.5	1.08	10.58	0.08	-0.22	0.15
42	46	20	40	43	83.75	179	-173.75	-9.55	8.31	80.35	-10.03	0.02	-1.1	-0.08	0.02	0.1	1.92	1.65	11.27	-0.06	-0.04	-0.01
42	46	38	58	49	84.78	178.75	-174.78	-8.56	6.09	81.39	-9.62	0.02	-0.88	0.09	0.01	-0.13	1.63	1.15	10.77	-0.19	0.13	-0.15
42	45	86	54	54	85.83	167.91	-175.92	-8.35	4.81	81.62	-9.39	0.14	-0.67	0.11	0.01	-0.13	1.55	0.89	10.55	-0.19	0.13	-0.16
42	46	78	42	55	84.56	-177.5	-174.56	-8.15	6.25	81.8	-9.79	-0.04	-0.93	0.14	-0.01	-0.18	1.58	1.2	11	-0.23	0.16	-0.2
42	45	70	54	52	87.21	139.13	-177.89	-8.29	1.9	81.71	-9.15	0.29	-0.34	0.12	-0.02	-0.14	1.49	0.34	10.2	-0.2	0.08	-0.16
42	45	70	54	60	87.34	132.95	-178.19	-8.6	2.79	81.39	-9.16	0.31	-0.29	-0.11	-0.02	0.12	1.58	0.51	10.4	-0.03	-0.13	0.05
42	46	36	24	45	85.29	-178.8	-175.29	-7.93	5.94	82.03	-9.67	-0.02	-0.8	-0.15	-0.02	0.15	1.52	1.13	10.84	-0.04	-0.14	0.08
42	46	28	29	49	84.54	-170.73	-174.61	-8.1	6.01	81.85	-9.65	-0.15	-0.91	-0.02	-0.02	0.03	1.55	1.14	10.8	-0.14	-0.01	-0.04
42	45	20	40	54	87.28	159.67	-177.45	-8.57	3.24	81.42	-9.15	0.15	-0.41	-0.01	-0.01	0.02	1.55	0.58	10.26	-0.12	-0.02	-0.03
42	45	28	29	70	86.55	-175.07	-176.57	-8.22	4.2	81.75	-9.26	-0.05	-0.56	-0.04	0	0.05	1.52	0.77	10.49	-0.08	-0.04	-0.02
42	45	18	38	63	86.58	168.21	-176.65	-9.2	4.7	80.77	-9.4	0.11	-0.55	-0.03	0	0.06	1.72	0.87	10.56	-0.07	-0.06	-0.04
42	45	34	49	61	86.65	170.17	-176.7	-8.92	4.04	81.06	-9.33	0.09	-0.54	0	0.04	0	1.66	0.74	10.55	-0.09	0.03	-0.05
42	45	40	56	73	87.03	169.98	-177.07	-8.55	3.78	81.44	-9.26	0.08	-0.47	-0.03	0.05	0.05	1.58	0.69	10.48	-0.05	-0.01	-0.03
42	45	48	65	67	86.03	173.55	-176.05	-8.41	5.14	81.56	-9.5	0.07	-0.66	-0.05	0.05	0.08	1.58	0.96	10.68	-0.03	-0.03	-0.02
42	46	92	54	81	85.66	169.61	-175.73	-8.51	5.45	81.45	-9.61	0.13	-0.72	-0.04	0.03	0.04	1.61	1.02	10.74	-0.06	-0.01	-0.03
42	45	104	60	88	85.86	174.23	-175.88	-8.43	5.07	81.53	-9.55	0.07	-0.69	-0.02	0.04	0.03	1.6	0.95	10.75	-0.07	0	-0.05
42	45	106	74	97	85.38	178.03	-175.38	-7.44	4.91	82.53	-9.45	0.03	-0.76	-0.03	0.03	0.04	1.4	0.92	10.66	-0.06	-0.02	-0.03
42	45	86	67	85	85.32	169.93	-175.39	-8.14	5.3	81.82	-9.53	0.14	-0.77	-0.06	0.02	0.07	1.53	0.99	10.68	-0.06	-0.03	0.01
42	46	84	42	72	84.84	-174.67	-174.86	-7.16	5.47	82.81	-9.42	-0.08	-0.85	-0.06	0	0.08	1.33	1.01	10.55	-0.06	-0.07	0
42	46	32	60	33	84.79	-179.52	-174.79	-7.82	5.85	82.14	-9.43	-0.01	-0.86	-0.05	-0.01	0.07	1.46	1.08	10.57	-0.08	-0.06	-0.02
42	46	28	29	40	84.32	177.51	-174.33	-8	6.27	81.95	-9.43	0.04	-0.94	-0.03	-0.01	0.06	1.5	1.16	10.58	-0.1	-0.05	-0.04
42	46	38	31	46	85.16	157.98	-175.51	-9.62	5.77	80.33	-9.42	0.3	-0.74	-0.01	0	0.01	1.81	1.07	10.62	-0.13	0.01	-0.04
42	45	34	36	46	86.48	163.28	-176.63	-8.54	4.07	81.44	-9.06	0.16	-0.53	-0.03	-0.01	0	1.53	0.72	10.15	-0.12	0.01	-0.02
42	45	32	47	75	86.69	165.71	-176.79	-9	4.27	80.98	-9.05	0.13	-0.51	-0.06	0.01	0.07	1.64	0.77	10.3	-0.06	-0.05	0
42	45	38	49	81	86.8	152.01	-177.18	-10.46	4.75	79.5	-9.22	0.24	-0.45	-0.03	0.04	0.01	1.93	0.87	10.43	-0.07	0.02	-0.03
42	45	20	72	66	87.1	133.97	-177.99	-10.52	4.05	79.46	-9.33	0.34	-0.33	-0.02	0.07	-0.03	1.96	0.75	10.55	-0.07	0.08	-0.05
42	45	6	72	75	87.69	168.03	-177.74	-8.56	2.77	81.43	-9.17	0.08	-0.36	-0.06	0.09	-0.01	1.56	0.5	10.36	-0.03	0.06	0
42	45	16	69	78	86.63	170.81	-176.67	-9.07	4.98	80.9	-9.67	0.09	-0.56	-0.1	0.09	0.04	1.75	0.96	10.96	-0.01	0.04	0.03
42	45	26	65	55	84.99	-163.92	-175.19	-6.97	4.96	83.01	-9.67	-0.23	-0.81	-0.04	0.08	0.02	1.32	0.94	10.78	-0.04	0.03	-0.04
42	45	32	65	97	86.2	169.52	-176.27	-8.07	5.02	81.9	-9.72	0.12	-0.63	-0.05	0.05	0.04	1.55	0.96	10.9	-0.05	0	-0.01
42	45	40	54	97	85.1	-171.44	-175.16	-7.42	5.2	82.55	-9.58	-0.12	-0.81	-0.03	0.02	0.05	1.4	0.98	10.73	-0.07	-0.03	-0.04
42	45	38	63	61	85.89	174.59	-175.91	-8.19	4.97	81.78	-9.55	0.06	-0.68	-0.04	0.01	0.03	1.55	0.94	10.76	-0.09	-0.01	-0.02
42	45	56	60	75	85.5	-165.74	-175.64	-7.11	4.41	82.87	-9.38	-0.18	-0.72	0	0	0.02	1.32	0.82	10.58	-0.11	-0.02	-0.06
42	45	40	76	69	86.34	158.2	-176.6	-8.85	4.23	81.12	-9.28	0.22	-0.55	-0.03	0.01	0.05	1.63	0.77	10.46	-0.09	-0.03	-0.02
42	46	36	67	40	85.58	168.1	-175.67	-8.68	5.73	81.28	-9.46	0.15	-0.72	-0.06	0	0.07	1.64	1.07	10.69	-0.08	-0.05	0
42	46	44	78	42	85.07	-179.83	-175.07	-8	5.63	81.96	-9.44	0	-0.81	-0.03	-0.01	-0.01	1.49	1.04	10.57	-0.13	0.01	-0.03
42	45	58	110	39	85.73	164	-175.9	-8.66	4.83	81.3	-9.32	0.19	-0.67	-0.03	-0.01	-0.01	1.6	0.89	10.49	-0.12	0.02	-0.02
42	45	52	110	34	85.44	178.54	-175.44	-7.88	5.14	82.09	-9.39	0.02	-0.75	-0.05	-0.01	0.01	1.47	0.95	10.55	-0.11	0	-0.01
42	45	54	103	52	85.91	162.54	-176.1	-8.61	4.8	81.36	-9.37	0.2	-0.64	-0.07	0	0.02	1.6	0.89	10.55	-0.1	-0.01	0.02
42	45	44	83	40	85.65	-170.19	-175.71	-8.16	5.26	81.81	-9.42	-0.12	-0.71	-0.06	0.01	0	1.54	0.99	10.71	-0.1	0.02	-0.01
42	45	46	58	52	85.54	-161.8	-175.76	-7.74	4.82	82.24	-9.43	-0.23	-0.7	0.04	0.03	-0.06	1.46	0.9	10.69	-0.13	0.08	-0.11
42	45	44	13	79	86.89	-175.03	-176.9	-7.3	2.7	82.69	-9.16	-0.04	-0.5	0.05	0.06	-0.04	1.32	0.49	10.3	-0.09	0.06	-0.1
42	45	48	11	67	86.46	166.25	-176.56	-7.63	3.87	82.35	-9.27	0.14	-0.56	-0.04	0.08	0.13	1.41	0.71	10.47	0.04	-0.08	-0.02
42	46	50	9	82	84.17	173.36	-174.21	-8.34	7.19	81.6	-9.94	0.12	-1.01	-0.08	0.05	0.15	1.64	1.4	11.12	0.01	-0.08	0
42	46	52	31	88	84.64	172.71	-174.68	-8.31	6.37	81.64	-9.85	0.12	-0.92	-0.02	0.03	0.04	1.61	1.22	10.95	-0.09	-0.01	-0.04
42	45	54	49	78	86.4	163.77	-176.54	-8.24	3.64	81.74	-9.39	0.17	-0.57	-0.06	0	0.06	1.53	0.67	10.51	-0.08	-0.05	0.01
42	45	62	87	70	87.06	167.07	-177.13	-8.61	4.09	81.37	-9.36	0.11	-0.47	-0.14	-0.02	0.13	1.6	0.75	10.55	-0.04	-0.12	0.07
42	45	62	90	75	86.38	-169.82	-176.43	-8.81	4.72	81.16	-9.41	-0.11	-0.59	-0.08	0	0.09	1.66	0.88	10.67	-0.07	-0.07	0.01
42	45	76	90	60	87.33	166.65	-177.4	-9.25	3.94	80.72	-9.34	0.1	-0.42	-0.05	0.02	0.03	1.74	0.73	10.63	-0.08	-0.01	-0.01
42	45	80	78	63	86.95	173.93	-176.97	-8.48	3.9	81.5	-9.36	0.05	-0.5	-0.05	0.02	0.03	1.57	0.72	10.52	-0.08	0	-0.01
42	45	58	92	69	87.29	179.69	-177.29	-8.32	3.6	81.66	-9.22	0	-0.44	-0.07	0.01	0.08	1.52	0.65	10.39	-0.05	-0.06	0.01
42	46	54	63	72	86.43	164.12	-176.57	-9.77	5.31	80.19	-9.54	0.16	-0.57	-0.07	0.02	0.07	1.87	1.01	10.84	-0.06	-0.03	0
42	45	48	65	73	86.71	170.87	-176.75	-8.64	4.35	81.34	-9.44	0.09	-0.54	-0.03	0.04	0	1.61	0.8	10.54	-0.1	0.04	-0.02
42	45	58	69	61	86.35	163.87	-176.49	-9.34	4.62	80.63	-9.46	0.17	-0.58	-0.03	0.04	0.01	1.76	0.86	10.68	-0.1	0.05	-0.01
42	45	94	81	72	86.01	-176.62	-176.02	-7.71	4.23	82.26	-9.32	-0.04	-0.65	-0.03	0.05	-0.02	1.41	0.77	10.42	-0.11	0.08	0
42	45	102	58	70	86	176.48	-176.01	-7.9	4.75	82.08	-9.48	0.04	-0.66	-0.04	0.02	0.02	1.47	0.88	10.55	-0.09	0	0.01
42	45	102	65	79	86.49	167.31	-176.58	-8.37	3.97	81.61	-9.25	0.12	-0.55	-0.06	0.02	0.05	1.53	0.72	10.37	-0.07	-0.06	0.01
42	46	94	63	76	85.74	170.86	-175.8	-8.6	5.55	81.36	-9.51	0.11	-0.7	-0.1	-0.01	0.06	1.62	1.04	10.66	-0.07	-0.06	0.03
42	45	78	60	85	86.02	-167.77	-176.11	-7.96	4.38	82.02	-9.27	-0.14	-0.63	-0.03	0	-0.02	1.47	0.81	10.52	-0.11	0.02	-0.04
42	45	32	58	72	86.76	177.37	-176.76	-7.88	3.65	82.11	-9.22	0.02	-0.52	-0.05	0.02	0.04	1.44	0.66	10.36	-0.07	-0.03	-0.01
42	45	42	92	73	86.11	175.25	-176.13	-8.4	4.84	81.57	-9.37	0.05	-0.63	-0.08	0	0.07	1.57	0.9	10.6	-0.04	-0.07	0.01
42	45	40	72	58	85.94	174.47	-175.96	-9.31	5.21	80.65	-9.46	0.06	-0.67	-0.04	0.02	0.03	1.77	0.98	10.76	-0.06	-0.02	-0.04
42	45	44	67	54	86.99	162.71	-177.12	-9.03	3.88	80.95	-9.34	0.15	-0.47	-0.03	0.04	0.02	1.68	0.71	10.53	-0.06	0.01	-0.04
42	45	84	67	58	86.4	167.92	-176.48	-8.87	4.9	81.1	-9.46	0.12	-0.58	-0.05	0.04	0.06	1.68	0.92	10.7	-0.03	-0.01	-0.01
42	45	86	74	66	85.89	177.4	-175.89	-8.15	5.01	81.82	-9.54	0.03	-0.68	-0.04	0.05	0.04	1.54	0.94	10.73	-0.04	0.01	-0.02
42	45	86	60	67	85.88	173.7	-175.9	-7.98	5.02	81.99	-9.69	0.08	-0.69	-0.03	0.03	0.02	1.52	0.95	10.77	-0.07	0	-0.03
42	45	110	78	73	86.27	174.2	-176.29	-8.25	4.47	81.73	-9.45	0.06	-0.61	-0.05	0.02	0.05	1.55	0.83	10.65	-0.06	-0.05	-0.02
42	45	108	56	75	86.13	171.6	-176.17	-8.56	4.74	81.41	-9.44	0.09	-0.63	-0.07	0.01	0.07	1.6	0.88	10.62	-0.05	-0.06	0
42	45	84	54	76	86.2	152.27	-176.64	-10.13	5.11	79.83	-9.53	0.29	-0.56	-0.07	0.03	0.07	1.92	0.96	10.73	-0.07	-0.02	0.01
42	45	68	40	75	85.99	-178.16	-175.99	-8.23	5.15	81.73	-9.56	-0.02	-0.67	-0.05	0.03	0	1.54	0.96	10.63	-0.11	0.04	-0.01
42	45	60	15	73	86.93	175.05	-176.94	-8.12	3.89	81.86	-9.31	0.04	-0.5	-0.03	0.02	0.01	1.49	0.71	10.43	-0.09	-0.01	-0.03
42	45	34	13	66	86.61	158.29	-176.85	-9.2	4.54	80.77	-9.4	0.21	-0.52	-0.07	0.03	0.07	1.73	0.85	10.64	-0.04	-0.05	0.01
42	46	36	36	64	85.91	175.99	-175.92	-8.53	5.42	81.43	-9.56	0.05	-0.68	-0.06	0.05	0.05	1.63	1.03	10.82	-0.06	0	-0.01
42	45	30	40	54	85.47	-178.91	-175.47	-7.68	5.22	82.29	-9.54	-0.01	-0.76	-0.03	0.03	0.01	1.44	0.97	10.65	-0.09	0.01	-0.03
42	45	56	38	49	86.39	171.71	-176.43	-8.17	4.51	81.81	-9.48	0.09	-0.59	-0.02	0.01	0.05	1.53	0.84	10.59	-0.08	-0.03	-0.03
42	45	52	36	49	86.47	179.29	-176.47	-8.33	4.48	81.65	-9.35	0.01	-0.58	-0.04	0.01	0.07	1.56	0.83	10.61	-0.06	-0.05	-0.03
42	45	38	38	52	86.26	172.46	-176.29	-8.59	4.6	81.38	-9.49	0.08	-0.62	-0.04	0.02	0.05	1.62	0.86	10.69	-0.07	-0.03	-0.03
42	45	36	38	52	86.4	174.24	-176.42	-8.81	4.66	81.16	-9.48	0.06	-0.59	-0.02	0.04	0.06	1.66	0.87	10.65	-0.07	-0.02	-0.03
42	45	24	36	55	86.39	160.11	-176.61	-9.04	4.81	80.93	-9.5	0.2	-0.56	-0.03	0.03	0.05	1.7	0.89	10.61	-0.07	-0.02	-0.02
42	45	14	40	45	86.13	165.96	-176.24	-8.69	5.1	81.27	-9.48	0.16	-0.62	-0.05	0.01	0.08	1.63	0.95	10.62	-0.06	-0.06	-0.01
42	45	8	38	46	85.77	-178.81	-175.77	-8.3	5.06	81.67	-9.39	-0.01	-0.69	-0.03	0.01	0.06	1.55	0.94	10.58	-0.07	-0.04	-0.03
42	45	26	22	40	86.22	172.21	-176.26	-8.51	4.68	81.46	-9.37	0.08	-0.61	-0.03	0.01	0.07	1.58	0.86	10.54	-0.07	-0.05	-0.04
42	45	22	22	39	86.49	157.71	-176.75	-9.7	4.63	80.27	-9.35	0.22	-0.53	-0.02	0.03	0.03	1.82	0.86	10.61	-0.09	0.01	-0.04
42	45	16	24	42	86.61	172.19	-176.65	-8.09	4.11	81.89	-9.23	0.07	-0.54	-0.04	0.04	0.03	1.48	0.74	10.37	-0.07	-0.01	-0.02
42	45	8	27	22	86.2	176.05	-176.21	-8.81	5.07	81.16	-9.44	0.04	-0.62	-0.03	0.01	0.06	1.65	0.94	10.61	-0.07	-0.05	-0.04
42	45	28	42	18	86.71	156.4	-176.99	-9.35	4.41	80.62	-9.37	0.22	-0.49	-0.02	0.02	0.03	1.75	0.82	10.58	-0.09	-0.01	-0.04
42	45	22	47	18	86.84	176.24	-176.85	-9.09	4.43	80.88	-9.26	0.03	-0.51	-0.02	0.05	0.04	1.69	0.82	10.55	-0.08	0.02	-0.04
42	45	26	60	15	87.29	144.13	-177.8	-9.14	3.21	80.85	-9.22	0.26	-0.35	-0.03	0.08	0.05	1.64	0.57	10.21	-0.05	0.02	-0.02
42	45	46	69	10	86.88	170.54	-176.92	-9.41	4.48	80.56	-9.36	0.08	-0.5	-0.06	0.06	0.09	1.77	0.83	10.63	-0.01	-0.05	-0.02
42	45	64	63	34	86.52	173.79	-176.54	-8.21	4.58	81.77	-9.47	0.06	-0.57	-0.04	0.06	0.04	1.53	0.85	10.61	-0.02	0	-0.04
42	46	46	65	40	85.61	173.13	-175.64	-8.33	5.45	81.64	-9.65	0.09	-0.74	-0.03	0.05	0.07	1.59	1.03	10.81	-0.02	-0.03	-0.04
42	46	56	67	42	85.06	163.67	-175.25	-8.63	5.94	81.33	-9.75	0.24	-0.81	-0.02	0.06	0.06	1.66	1.13	10.89	-0.04	-0.02	-0.05
